method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00273,100,14,1,1000,1,True,True,0.45405,0.15560449901386164,0.16729405069781933,156.21572194504552,0.15560449901386164,0.15560449901386164,0.15560449901386164,24260096,115081216,1764.881,512.0,6415.549,1836.333,0.0,0.0,0.0,0,42,32,512,True,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00289,100,174,1,1000,1,True,True,0.90051,1.5808754997124197,1.6865396033608704,1579.7256070763979,1.5808754997124197,1.5808754997124197,1.5808754997124197,24260096,115081216,166973.292,174.893,20.514,2706.383,0.0,0.0,0.0,0,42,2048,8192,False,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00298,100,560,1,1000,1,True,True,0.62104,2.4415414991381112,2.6741521003714297,2439.1610330494586,2.4415414991381112,2.4415414991381112,2.4415414991381112,24260096,115081216,16161.574,8192.0,114532.261,15687.902,0.0,0.0,0.0,0,42,32,8192,False,,
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00373,100,83,1,1000,1,True,True,0.53841,0.39808349902159534,0.620668449482764,385.7316210051067,0.39808349902159534,0.39808349902159534,0.39808349902159534,20000000,102907904,36836.607,0.0,0.0,0.0,1.46,241.862,3.54,,,,,,4,10000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00314,1,3,1,1000,1,True,True,0.426,0.030083499950706027,0.04117020034755114,29.735709962551482,0.030083499950706027,0.030083499950706027,0.030083499950706027,20000000,102907904,2143.283,0.0,0.0,0.0,1.0,6.0,1.0,,,,,,1,1
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00310,1,3,1,1000,1,True,True,0.501,0.037395500839920714,0.04521310256677679,37.594838962832,0.037395500839920714,0.037395500839920714,0.037395500839920714,20000000,102907904,2979.475,0.0,0.0,0.0,5.0,24.0,0.0,,,,,,4,10000
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00479,100,575,1,1000,1,True,True,0.82247,2.271271001518471,2.3935889492349816,2271.0894639749313,2.271271001518471,2.271271001518471,2.271271001518471,25028096,114982912,22604.059,8192.0,29442.144,6127.286,0.0,0.0,0.0,0,42,32,8192,True,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00434,1,56,1,1000,1,True,True,0.8,0.7977710010891315,1.259581250633346,796.2072160480602,0.7977710010891315,0.7977710010891315,0.7977710010891315,25028096,114982912,4682.763,4031.164,12940.534,4800.033,0.0,0.0,0.0,0,42,8,8192,True,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00435,1,56,1,1000,1,True,True,0.715,0.15179200272541493,0.17879615079436917,159.7968430032779,0.15179200272541493,0.15179200272541493,0.15179200272541493,25028096,114982912,784.116,511.928,2065.37,159.853,0.0,0.0,0.0,0,42,32,512,True,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00557,100,40,1,1000,1,True,True,0.2132,0.09408299956703559,0.15504375151067504,100.4790150327608,0.09408299956703559,0.09408299956703559,0.09408299956703559,20000000,103399424,2066.837,0.0,0.0,0.0,11.22,897.12,5.78,,,,,,16,1000
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00563,100,261,1,1000,1,True,True,0.80033,0.6521670002257451,0.7083517519276938,651.8799779987603,0.6521670002257451,0.6521670002257451,0.6521670002257451,20000000,103399424,61908.513,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00555,100,40,1,1000,1,True,True,0.50745,0.15022949992271606,0.16738125123083591,150.58209302515024,0.15022949992271606,0.15022949992271606,0.15022949992271606,20000000,103399424,9620.057,0.0,0.0,0.0,2.0,80.0,0.0,,,,,,1,500000
branch,1,,main-s00005,1,1,1,1000,1,True,True,1.0,11.742417000277783,90.11354580106851,23176.228505002655,11.742417000277783,11.742417000277783,11.742417000277783,24000000,674594816,5837.099,1317.978,15515359.375,5078046.875,0.0,0.0,0.0,0,42,32,8192,True,,
prefix,1,,main-s00029,100,1,1,1000,1,True,True,0.81091,6.351375001031556,6.448332998843398,5273.180946038337,6.351375001031556,6.351375001031556,6.351375001031556,20000000,93192192,632301.668,0.0,0.0,0.0,1.0,2.0,1.0,,,,,,1,1
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00113,100,51,1,1000,1,True,True,0.96429,4.97256300150184,5.320683651552827,4964.569431012933,4.97256300150184,4.97256300150184,4.97256300150184,24015872,106004480,30145.032,8180.392,1601910.717,455315.436,0.0,0.0,0.0,0,42,32,8192,True,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00081,100,2,1,1000,1,True,True,0.47427,0.28422950163076166,0.3382562499609776,287.63541487569455,0.28422950163076166,0.28422950163076166,0.28422950163076166,24015872,106004480,1984.754,512.0,104267.564,29739.241,0.0,0.0,0.0,0,42,32,512,True,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00102,100,27,1,1000,1,True,True,0.9538,7.865187501010951,8.720905949667213,7357.091354071599,7.865187501010951,7.865187501010951,7.865187501010951,24015872,106004480,164453.112,7476.507,1207789.803,695553.299,0.0,0.0,0.0,0,42,128,8192,True,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00197,100,27,1,1000,1,True,True,0.9539,3.5309585018694634,3.892269401512749,3526.616778995958,3.5309585018694634,3.5309585018694634,3.5309585018694634,20000000,96141312,421148.72,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00121,1,1,1,1000,1,True,True,0.117,0.009249999493476935,0.012333049198787194,9.745536073751282,0.009249999493476935,0.009249999493476935,0.009249999493476935,20000000,96141312,224.016,0.0,0.0,0.0,22.567,45.134,10.433,,,,,,32,100
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00214,100,44,1,1000,1,True,True,0.57158,1.1515625010360964,3.5927687493312987,1936.392915002216,1.1515625010360964,1.1515625010360964,1.1515625010360964,20000000,96141312,226704.311,0.0,0.0,0.0,1.0,88.0,4.0,,,,,,4,1000
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00299,100,560,1,1000,1,True,True,0.78483,2.4701874990569195,2.740270851791138,2478.6528540025756,2.4701874990569195,2.4701874990569195,2.4701874990569195,24260096,115081216,17353.178,8192.0,113713.396,16765.135,0.0,0.0,0.0,0,42,32,8192,True,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00265,1,307,1,1000,1,True,True,0.99,2.66952100173512,2.8343652482362813,2671.7131849800353,2.66952100173512,2.66952100173512,2.66952100173512,24260096,115081216,295277.514,308.158,33.276,4774.785,0.0,0.0,0.0,0,42,2048,8192,False,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00283,100,83,1,1000,1,True,True,0.80057,0.7705000007263152,0.839187851670431,771.49759490203,0.7705000007263152,0.7705000007263152,0.7705000007263152,24260096,115081216,79537.795,83.494,11.478,1289.921,0.0,0.0,0.0,0,42,2048,8192,False,,
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00311,1,3,1,1000,1,True,True,0.422,0.0289999989036005,0.04334644909249617,31.08216097461991,0.0289999989036005,0.0289999989036005,0.0289999989036005,20000000,102809600,1815.215,0.0,0.0,0.0,13.506,80.202,3.494,,,,,,16,1000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00322,1,25,1,1000,1,True,True,0.141,0.04235449887346476,0.049250000301981345,42.77733810158679,0.04235449887346476,0.04235449887346476,0.04235449887346476,20000000,102809600,186.823,0.0,0.0,0.0,21.139,1056.95,11.861,,,,,,32,100
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00323,1,25,1,1000,1,True,True,0.685,0.1719169995340053,0.2312121496288455,162.4643868926796,0.1719169995340053,0.1719169995340053,0.1719169995340053,20000000,102809600,16868.385,0.0,0.0,0.0,1.0,50.0,1.0,,,,,,1,1
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00492,100,1976,1,1000,1,True,True,0.90784,3.239208499508095,3.63121425089048,3259.3677879776806,3.239208499508095,3.239208499508095,3.239208499508095,25028096,115081216,105785.89,8192.0,30826.955,5571.835,0.0,0.0,0.0,0,42,128,8192,True,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00439,1,56,1,1000,1,True,True,0.8,0.16945800052781124,0.1892121999844676,169.77008904723334,0.16945800052781124,0.16945800052781124,0.16945800052781124,25028096,115081216,13411.089,56.0,0.0,237.358,0.0,0.0,0.0,0,42,2048,8192,False,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00429,1,6,1,1000,1,True,True,0.504,0.07204200119304005,0.09105029857892076,72.21067407590454,0.07204200119304005,0.07204200119304005,0.07204200119304005,25028096,115081216,1026.248,235.097,703.525,373.105,0.0,0.0,0.0,0,42,32,512,True,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00539,1,1040,1,1000,1,True,True,0.197,0.5854584996995982,0.7437972990373964,573.6262620303023,0.5854584996995982,0.5854584996995982,0.5854584996995982,20000000,103579648,1767.298,0.0,0.0,0.0,6.268,13037.44,10.732,,,,,,16,1000
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00514,1,56,1,1000,1,True,True,0.171,0.08225000055972487,0.09246730205632046,82.69774100699578,0.08225000055972487,0.08225000055972487,0.08225000055972487,20000000,103579648,182.519,0.0,0.0,0.0,21.985,2462.32,11.015,,,,,,32,100
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00601,100,2388,1,1000,1,True,True,0.577,1.7335619995719753,3.624844053229026,2332.3759521299507,1.7335619995719753,1.7335619995719753,1.7335619995719753,20000000,103579648,193616.473,0.0,0.0,0.0,1.026,4900.176,3.974,,,,,,4,10000
branch,1,,main-s00007,1,1,1,1000,1,True,True,1.0,3.4146460002375534,16.36016220090823,5269.397269050387,3.4146460002375534,3.4146460002375534,3.4146460002375534,24000000,146145280,65621.542,215.12,2459843.75,901406.25,0.0,0.0,0.0,0,42,2048,8192,False,,
prefix,1,,main-s00020,1,1,1,1000,1,True,True,0.847,6.272104499657871,6.369802750850795,5197.715476970188,6.272104499657871,6.272104499657871,6.272104499657871,20000000,93372416,632301.668,0.0,0.0,0.0,1.0,2.0,1.0,,,,,,1,1
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00069,1,33,1,1000,1,True,True,0.798,0.2362710019951919,0.2735021014814265,238.75674309238093,0.2362710019951919,0.2362710019951919,0.2362710019951919,24015872,101122048,550.787,511.907,119649.244,7018.433,0.0,0.0,0.0,0,42,32,512,True,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00105,100,44,1,1000,1,True,True,0.31202,0.24964599833765533,0.2708097990762326,250.00133603680297,0.24964599833765533,0.24964599833765533,0.24964599833765533,24015872,101122048,513.416,512.0,120293.716,6394.479,0.0,0.0,0.0,0,42,32,512,True,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00052,1,5,1,1000,1,True,True,0.831,0.6496669975604163,2.4291895500937244,901.9080809957813,0.6496669975604163,0.6496669975604163,0.6496669975604163,24015872,101122048,7211.333,1553.767,287510.136,109931.168,0.0,0.0,0.0,0,42,32,8192,False,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00181,100,10,1,1000,1,True,True,0.51463,0.5405835017882055,1.1346068493367056,588.3424349558481,0.5405835017882055,0.5405835017882055,0.5405835017882055,20000000,95895552,64661.088,0.0,0.0,0.0,1.29,25.8,3.71,,,,,,4,10000
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00189,100,18,1,1000,1,True,True,0.90613,2.3866875017120037,2.731806548581517,2395.4896250215825,2.3866875017120037,2.3866875017120037,2.3866875017120037,20000000,95895552,282409.386,0.0,0.0,0.0,2.0,36.0,0.0,,,,,,1,500000
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00210,100,44,1,1000,1,True,True,0.00149,0.03416650179133285,0.05326455157046438,34.92716404070961,0.03416650179133285,0.03416650179133285,0.03416650179133285,20000000,95895552,2.437,0.0,0.0,0.0,8.425,741.4,24.575,,,,,,32,1
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00270,1,373,1,1000,1,True,True,0.995,3.363125000760192,3.8351333021637397,3043.094896067487,3.363125000760192,3.363125000760192,3.363125000760192,24260096,115081216,110942.373,7171.952,82955.201,32657.336,0.0,0.0,0.0,0,42,128,8192,True,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00255,1,114,1,1000,1,True,True,0.746,0.15843750043131877,0.17309230115643004,159.36339001564193,0.15843750043131877,0.15843750043131877,0.15843750043131877,24260096,115081216,620.931,512.0,7594.851,468.598,0.0,0.0,0.0,0,42,32,512,True,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00297,100,560,1,1000,1,True,True,0.34048,0.24258299890789203,0.2574642494437285,243.49939400781295,0.24258299890789203,0.24258299890789203,0.24258299890789203,24260096,115081216,620.931,512.0,7594.851,468.598,0.0,0.0,0.0,0,42,32,512,True,,
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00415,100,662,1,1000,1,True,True,0.5744,1.3020000005781185,3.4305333507290925,1990.1532980256889,1.3020000005781185,1.3020000005781185,1.3020000005781185,20000000,102531072,213218.638,0.0,0.0,0.0,1.0,1324.0,4.0,,,,,,4,1000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00402,100,560,1,1000,1,True,True,0.00149,0.323208500049077,0.5365830502341851,340.5024620369659,0.323208500049077,0.323208500049077,0.323208500049077,20000000,102531072,2.486,0.0,0.0,0.0,8.479,9496.48,24.521,,,,,,32,1
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00343,1,114,1,1000,1,True,True,0.631,0.32231300065177493,0.7320545009861235,394.4514179856924,0.32231300065177493,0.32231300065177493,0.32231300065177493,20000000,102531072,40588.865,0.0,0.0,0.0,1.003,228.684,3.997,,,,,,4,1000
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00497,100,2388,1,1000,1,True,True,0.696,2.487187499355059,2.677050650345336,2500.3623699449236,2.487187499355059,2.487187499355059,2.487187499355059,25028096,114999296,14319.544,8192.0,32042.764,3176.739,0.0,0.0,0.0,0,42,32,8192,True,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00452,1,1040,1,1000,1,True,True,0.84,2.088854500470916,2.2074336509831483,2096.675229971879,2.088854500470916,2.088854500470916,2.088854500470916,25028096,114999296,2654.995,8192.0,32714.469,2233.078,0.0,0.0,0.0,0,42,8,8192,True,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00446,1,341,1,1000,1,True,True,0.939,1.9147295024595223,2.0215544507664163,1870.4898100259015,1.9147295024595223,1.9147295024595223,1.9147295024595223,25028096,114999296,5638.804,7919.0,28695.606,5492.483,0.0,0.0,0.0,0,42,8,8192,True,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00564,100,261,1,1000,1,True,True,0.80033,0.6934995017218171,0.7549190504505532,694.4176529577817,0.6934995017218171,0.6934995017218171,0.6934995017218171,20000000,103366656,61908.513,0.0,0.0,0.0,2.0,522.0,0.0,,,,,,1,500000
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00544,1,1040,1,1000,1,True,True,0.652,0.8976045010058442,1.7892128029416199,1106.6861599720141,0.8976045010058442,0.8976045010058442,0.8976045010058442,20000000,103366656,88280.872,0.0,0.0,0.0,1.001,2082.08,3.999,,,,,,4,1000
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-4096-seed42,main-s00585,100,969,1,1000,1,True,True,0.00163,0.5631045005429769,0.857991051088902,584.5765850281168,0.5631045005429769,0.5631045005429769,0.5631045005429769,20000000,103366656,2.55,0.0,0.0,0.0,8.903,17254.014,24.097,,,,,,32,1
branch,1,,main-s00011,100,1,1,1000,1,True,True,0.99968,153.53922900067118,164.83174759978283,132279.280973984,153.53922900067118,153.53922900067118,153.53922900067118,24000000,751026176,36478.298,6922.689,75964625.0,32202390.625,0.0,0.0,0.0,0,42,32,8192,True,,
prefix,1,,main-s00021,1,1,1,1000,1,True,True,0.659,1.4304795004136395,4.491257997506182,2628.263701011747,1.4304795004136395,1.4304795004136395,1.4304795004136395,20000000,93683712,318497.844,0.0,0.0,0.0,1.0,2.0,4.0,,,,,,4,100
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00084,100,2,1,1000,1,True,True,0.50217,0.9251044994016411,1.5420892977999754,966.3046749701607,0.9251044994016411,0.9251044994016411,0.9251044994016411,24015872,108593152,24597.658,986.553,150602.219,117089.755,0.0,0.0,0.0,0,42,128,8192,True,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00093,100,18,1,1000,1,True,True,0.56446,0.2819794990500668,0.31925210078043165,282.3822920508974,0.2819794990500668,0.2819794990500668,0.2819794990500668,24015872,108593152,1248.625,512.0,109898.955,18490.403,0.0,0.0,0.0,0,42,32,512,True,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00104,100,44,1,1000,1,True,True,0.86052,4.2146664982283255,4.480083050111716,4217.000131990062,4.2146664982283255,4.2146664982283255,4.2146664982283255,24015872,108593152,6542.147,8192.0,1697153.827,352448.31,0.0,0.0,0.0,0,42,8,8192,True,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00191,100,18,1,1000,1,True,True,0.0881,0.05602099736279342,0.08246215202234453,59.273728973494144,0.05602099736279342,0.05602099736279342,0.05602099736279342,20000000,96157696,1813.226,0.0,0.0,0.0,6.302,226.872,10.698,,,,,,16,1000
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00221,100,51,1,1000,1,True,True,0.80788,5.007145498893806,5.500468748505227,4276.056764938403,5.007145498893806,5.007145498893806,5.007145498893806,20000000,96157696,507528.597,0.0,0.0,0.0,1.0,102.0,1.0,,,,,,1,1
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-64-seed42,main-s00151,1,15,1,1000,1,True,True,0.63,0.5222710005909903,1.5130038487768616,708.567799996672,0.5222710005909903,0.5222710005909903,0.5222710005909903,20000000,96157696,84237.474,0.0,0.0,0.0,1.001,30.03,3.999,,,,,,4,1000
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00256,1,114,1,1000,1,True,True,0.95,1.8757710004138062,2.385927699288004,1723.6430430457403,1.8757710004138062,1.8757710004138062,1.8757710004138062,24260096,115163136,24914.368,6055.834,70954.035,25828.543,0.0,0.0,0.0,0,42,32,8192,False,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00295,100,287,1,1000,1,True,True,0.95014,2.589542000350775,2.733756249654107,2595.3556089625636,2.589542000350775,2.589542000350775,2.589542000350775,24260096,115163136,276001.562,288.338,30.63,4471.62,0.0,0.0,0.0,0,42,2048,8192,False,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00294,100,287,1,1000,1,True,True,0.94646,3.6075215011805994,4.0531270980864065,3629.227855926729,3.6075215011805994,3.6075215011805994,3.6075215011805994,24260096,115163136,151463.794,8175.159,85571.141,47150.41,0.0,0.0,0.0,0,42,128,8192,True,,
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-1024-seed42,main-s00378,100,83,1,1000,1,True,True,0.46417,0.27693749871104956,0.5794631497337832,322.6823220102233,0.27693749871104956,0.27693749871104956,0.27693749871104956,20000000,102531072,30027.388,0.0,0.0,0.0,1.0,166.0,4.0,,,,,,4,100
