query,full_float_best_row,full_float_best_score,query_id
806,681446,0.8293985724449158,647687
807,67803,0.7967017889022827,1062233
808,255015,0.837523341178894,497757
809,399706,0.7667990922927856,1101211
810,82601,0.7960660457611084,289812
811,150526,0.933682918548584,125627
812,920642,0.843122124671936,29612
813,194141,0.8976134061813354,131873
814,316891,0.865214467048645,1092863
815,506435,0.7802854776382446,1056580
816,823617,0.797222375869751,1083361
817,209373,0.8052619695663452,674702
818,412750,0.8697340488433838,1102400
819,70950,0.8009690046310425,161418
820,389057,0.7516867518424988,439061
821,900215,0.6713220477104187,995654
822,127609,0.9031357765197754,1098698
823,440682,0.805090069770813,768133
824,857689,0.8316708207130432,279987
825,44186,0.7730512022972107,1095725
826,234612,0.6841988563537598,998381
827,700816,0.8485239744186401,253678
828,757645,0.8296867609024048,1088915
829,806080,0.6683752536773682,1096840
830,153122,0.7868643999099731,592672
831,972966,0.7536466717720032,1085456
832,412710,0.8336820602416992,1092751
833,372466,0.8850688934326172,961950
834,905307,0.8620980978012085,830040
835,507184,0.7945910096168518,780336
836,232324,0.9147909283638,108622
837,837382,0.7748440504074097,1100783
838,934150,0.8343024253845215,1100732
839,469733,0.7612435221672058,795951
840,128742,0.8657968640327454,1002585
841,735954,0.7657700777053833,1086917
842,611094,0.8297416567802429,408765
843,815684,0.7934089303016663,1022178
844,695354,0.8715551495552063,701663
845,529772,0.7537408471107483,1040532
846,901803,0.7508500814437866,1003213
847,246079,0.7545510530471802,225752
848,992808,0.8668789863586426,1026258
849,927014,0.6871613264083862,102695
850,326671,0.739116907119751,231482
851,401093,0.8684650659561157,703268
852,908100,0.7265114784240723,941865
853,787397,0.8836658000946045,320117
854,394493,0.8580724000930786,642352
855,377313,0.7623010873794556,459707
856,909102,0.7174640893936157,846438
857,49953,0.8224503397941589,1097223
858,130143,0.8291015028953552,761388
859,157470,0.734826922416687,862448
860,876693,0.7067309021949768,1003997
861,481597,0.8524669408798218,608557
862,962702,0.8358423113822937,1068924
863,164145,0.8176001906394958,1025895
864,853143,0.8309841156005859,113732
865,959705,0.8333876729011536,593732
866,34356,0.8472342491149902,412982
867,746327,0.8352206945419312,993544
868,263657,0.7931088209152222,1086326
869,441793,0.757557213306427,73853
870,811507,0.9322300553321838,571237
871,696797,0.8440755605697632,208339
872,437663,0.7546268105506897,1088800
873,495435,0.7962530851364136,888559
874,541621,0.7742067575454712,1072506
875,492780,0.8576607704162598,1015347
876,563335,0.7282066941261292,1089691
877,811722,0.7385917901992798,1048876
878,38080,0.8264294862747192,26334
879,444777,0.8168641924858093,285729
880,276886,0.7879683375358582,1090758
881,880683,0.8032129406929016,1101088
882,895491,0.8568726181983948,842223
883,971118,0.7957367897033691,991832
884,6766,0.8630744218826294,650378
885,901247,0.858165979385376,999637
886,55848,0.8828595876693726,1075156
887,416570,0.7451751232147217,644746
888,111022,0.8482240438461304,626318
889,989692,0.8685850501060486,1098226
890,136892,0.8668180704116821,728110
891,825600,0.7206125259399414,1034050
892,152334,0.8266212940216064,1095566
893,650272,0.8085004091262817,162662
894,904699,0.8212669491767883,1100640
895,238297,0.9093629121780396,545847
896,694875,0.6824909448623657,985653
897,749140,0.8524309396743774,794893
898,216741,0.8596634864807129,407131
899,623310,0.7476907968521118,1083627
900,887368,0.693042516708374,991419
901,700991,0.7898801565170288,399970
902,253510,0.8458251953125,1034446
903,682288,0.7991134524345398,669979
904,454819,0.7979406118392944,984774
905,622573,0.8043866753578186,731545
906,883278,0.8544160723686218,212796
907,292751,0.8837577104568481,997878
908,305099,0.795809268951416,860078
909,870530,0.7119579911231995,261098
910,990552,0.7864037752151489,1090842
911,220484,0.7479369640350342,618818
912,241693,0.8100533485412598,934134
913,296251,0.6960346698760986,1031456
914,791865,0.7760122418403625,249802
915,657597,0.8249053955078125,689851
916,323587,0.8292362689971924,1034587
917,163174,0.7365981340408325,694845
918,418074,0.6987000107765198,777297
919,110178,0.7272666096687317,1056446
920,467338,0.7459526062011719,185879
921,639108,0.8615471124649048,389385
922,966200,0.7228797674179077,203317
923,593114,0.7969081997871399,989963
924,582095,0.8001037240028381,695993
925,32901,0.8532256484031677,1089693
926,459504,0.7836334705352783,57270
927,475117,0.8390734791755676,735387
928,241264,0.8256422877311707,220761
929,243669,0.7497459650039673,690565
930,775995,0.88739413022995,244929
931,254152,0.7269690036773682,992652
932,969379,0.7207742929458618,555179
933,503982,0.8921579122543335,132359
934,516090,0.7311016917228699,521018
935,804728,0.7378703951835632,900164
936,519098,0.8241924047470093,915762
937,773157,0.7487653493881226,991342
938,976975,0.7428948879241943,1028098
939,271609,0.8087649941444397,968310
940,856379,0.7850435972213745,1101394
941,740462,0.8164901733398438,1092441
942,220081,0.8397524952888489,836640
943,945036,0.7068014144897461,1101977
944,358495,0.8286721110343933,1082668
945,788982,0.6913731694221497,1040099
946,491410,0.828217089176178,77491
947,660066,0.8918726444244385,1017971
948,694840,0.6784456968307495,1094693
949,406401,0.7964264154434204,1087870
950,524439,0.8342247605323792,32642
951,831628,0.8193117380142212,1094249
952,536222,0.8546853065490723,755040
953,317202,0.8396312594413757,1086424
954,877309,0.7836439609527588,689885
955,695086,0.8877145051956177,222954
956,39471,0.8894956111907959,581521
957,43740,0.8205868005752563,212634
958,476768,0.8481067419052124,397090
959,677003,0.8953118920326233,322211
960,238262,0.8777455687522888,30860
961,341517,0.736324667930603,1059045
962,706659,0.718292236328125,1085008
963,632960,0.86163330078125,424045
964,433333,0.8397054672241211,1021900
965,859448,0.8146178126335144,587674
966,490115,0.6335489153862,1089896
967,428985,0.8122778534889221,693152
968,536445,0.8001071214675903,1092311
969,868783,0.7594713568687439,1079815
970,605092,0.7767874598503113,854785
971,866134,0.7630799412727356,680250
972,896228,0.8189934492111206,422827
973,279318,0.845632791519165,1030215
974,521911,0.8022738695144653,727837
975,276861,0.7961642742156982,206806
976,895199,0.6604012846946716,1025714
977,321774,0.828986644744873,330640
978,631867,0.7753803133964539,122582
979,173841,0.8068715333938599,149670
980,118827,0.8502406477928162,944181
981,204131,0.7427557706832886,292225
982,995342,0.7773048877716064,344955
983,955177,0.8045318126678467,939104
984,233709,0.7195327877998352,977952
985,923588,0.8583351969718933,453175
986,260452,0.7463887333869934,47716
987,100748,0.7917710542678833,1031999
988,473914,0.8119505643844604,672433
989,252685,0.8299645185470581,64711
990,734,0.7719736099243164,1085658
991,433681,0.8682036399841309,933236
992,652184,0.6599496603012085,989108
993,840257,0.8458913564682007,1003557
994,275088,0.761642336845398,160562
995,261534,0.869483470916748,537505
996,333790,0.8800048828125,1090364
997,454425,0.8449063301086426,1095798
998,771089,0.7805761098861694,1046750
999,862009,0.789000391960144,709559
