query,depth,top_k,matched_rows,balanced_rows,reference_matches,neighbor_survival
61,2,10,707016,250000.0,10,1.0
62,2,10,707016,250000.0,7,0.7
63,2,10,707016,250000.0,8,0.8
64,2,10,707016,250000.0,9,0.9
65,2,10,707016,250000.0,10,1.0
66,2,10,210658,250000.0,5,0.5
67,2,10,210658,250000.0,10,1.0
68,2,10,210658,250000.0,4,0.4
69,2,10,707016,250000.0,9,0.9
70,2,10,58650,250000.0,3,0.3
71,2,10,707016,250000.0,4,0.4
72,2,10,707016,250000.0,4,0.4
73,2,10,707016,250000.0,8,0.8
74,2,10,707016,250000.0,10,1.0
75,2,10,707016,250000.0,7,0.7
76,2,10,707016,250000.0,9,0.9
77,2,10,23676,250000.0,3,0.3
78,2,10,707016,250000.0,5,0.5
79,2,10,707016,250000.0,10,1.0
80,2,10,210658,250000.0,3,0.3
81,2,10,707016,250000.0,10,1.0
82,2,10,707016,250000.0,7,0.7
83,2,10,210658,250000.0,1,0.1
84,2,10,707016,250000.0,10,1.0
85,2,10,707016,250000.0,8,0.8
86,2,10,707016,250000.0,6,0.6
87,2,10,707016,250000.0,9,0.9
88,2,10,23676,250000.0,8,0.8
89,2,10,707016,250000.0,10,1.0
90,2,10,707016,250000.0,10,1.0
91,2,10,707016,250000.0,8,0.8
92,2,10,707016,250000.0,8,0.8
93,2,10,707016,250000.0,10,1.0
94,2,10,707016,250000.0,10,1.0
95,2,10,210658,250000.0,3,0.3
96,2,10,210658,250000.0,0,0.0
97,2,10,210658,250000.0,6,0.6
98,2,10,210658,250000.0,8,0.8
99,2,10,58650,250000.0,3,0.3
100,2,10,707016,250000.0,10,1.0
101,2,10,210658,250000.0,3,0.3
102,2,10,210658,250000.0,5,0.5
103,2,10,707016,250000.0,10,1.0
104,2,10,707016,250000.0,9,0.9
105,2,10,58650,250000.0,2,0.2
106,2,10,707016,250000.0,8,0.8
107,2,10,707016,250000.0,9,0.9
108,2,10,58650,250000.0,5,0.5
109,2,10,707016,250000.0,3,0.3
110,2,10,707016,250000.0,1,0.1
111,2,10,707016,250000.0,8,0.8
112,2,10,210658,250000.0,7,0.7
113,2,10,707016,250000.0,7,0.7
114,2,10,58650,250000.0,1,0.1
115,2,10,707016,250000.0,8,0.8
116,2,10,707016,250000.0,10,1.0
117,2,10,707016,250000.0,7,0.7
118,2,10,707016,250000.0,10,1.0
119,2,10,23676,250000.0,7,0.7
120,2,10,210658,250000.0,10,1.0
121,2,10,707016,250000.0,10,1.0
122,2,10,707016,250000.0,10,1.0
123,2,10,210658,250000.0,6,0.6
124,2,10,707016,250000.0,8,0.8
125,2,10,707016,250000.0,10,1.0
126,2,10,23676,250000.0,1,0.1
127,2,10,707016,250000.0,5,0.5
128,2,10,707016,250000.0,1,0.1
129,2,10,210658,250000.0,2,0.2
130,2,10,210658,250000.0,2,0.2
131,2,10,707016,250000.0,10,1.0
132,2,10,707016,250000.0,10,1.0
133,2,10,23676,250000.0,3,0.3
134,2,10,23676,250000.0,3,0.3
135,2,10,210658,250000.0,0,0.0
136,2,10,707016,250000.0,9,0.9
137,2,10,58650,250000.0,4,0.4
138,2,10,707016,250000.0,7,0.7
139,2,10,707016,250000.0,6,0.6
140,2,10,707016,250000.0,8,0.8
141,2,10,707016,250000.0,10,1.0
142,2,10,707016,250000.0,10,1.0
143,2,10,707016,250000.0,10,1.0
144,2,10,707016,250000.0,7,0.7
145,2,10,707016,250000.0,5,0.5
146,2,10,707016,250000.0,9,0.9
147,2,10,210658,250000.0,6,0.6
148,2,10,707016,250000.0,10,1.0
149,2,10,210658,250000.0,4,0.4
150,2,10,707016,250000.0,9,0.9
151,2,10,707016,250000.0,7,0.7
152,2,10,707016,250000.0,4,0.4
153,2,10,707016,250000.0,10,1.0
154,2,10,707016,250000.0,8,0.8
155,2,10,707016,250000.0,10,1.0
156,2,10,707016,250000.0,10,1.0
157,2,10,707016,250000.0,9,0.9
158,2,10,707016,250000.0,8,0.8
159,2,10,58650,250000.0,7,0.7
160,2,10,23676,250000.0,0,0.0
161,2,10,707016,250000.0,9,0.9
162,2,10,707016,250000.0,5,0.5
163,2,10,707016,250000.0,5,0.5
164,2,10,23676,250000.0,0,0.0
165,2,10,707016,250000.0,10,1.0
166,2,10,58650,250000.0,0,0.0
167,2,10,707016,250000.0,8,0.8
168,2,10,210658,250000.0,2,0.2
169,2,10,58650,250000.0,3,0.3
170,2,10,58650,250000.0,1,0.1
171,2,10,707016,250000.0,10,1.0
172,2,10,707016,250000.0,6,0.6
173,2,10,707016,250000.0,10,1.0
174,2,10,210658,250000.0,0,0.0
175,2,10,707016,250000.0,10,1.0
176,2,10,707016,250000.0,5,0.5
177,2,10,707016,250000.0,10,1.0
178,2,10,707016,250000.0,8,0.8
179,2,10,707016,250000.0,9,0.9
180,2,10,707016,250000.0,10,1.0
181,2,10,210658,250000.0,2,0.2
182,2,10,210658,250000.0,3,0.3
183,2,10,210658,250000.0,2,0.2
184,2,10,707016,250000.0,10,1.0
185,2,10,707016,250000.0,10,1.0
186,2,10,707016,250000.0,6,0.6
187,2,10,707016,250000.0,7,0.7
188,2,10,707016,250000.0,7,0.7
189,2,10,707016,250000.0,10,1.0
190,2,10,210658,250000.0,5,0.5
191,2,10,58650,250000.0,6,0.6
192,2,10,707016,250000.0,10,1.0
193,2,10,707016,250000.0,9,0.9
194,2,10,707016,250000.0,6,0.6
195,2,10,707016,250000.0,10,1.0
196,2,10,707016,250000.0,10,1.0
197,2,10,707016,250000.0,8,0.8
198,2,10,707016,250000.0,9,0.9
199,2,10,707016,250000.0,8,0.8
200,2,10,210658,250000.0,2,0.2
201,2,10,707016,250000.0,5,0.5
202,2,10,707016,250000.0,10,1.0
203,2,10,707016,250000.0,10,1.0
204,2,10,707016,250000.0,10,1.0
205,2,10,58650,250000.0,4,0.4
206,2,10,707016,250000.0,5,0.5
207,2,10,707016,250000.0,10,1.0
208,2,10,210658,250000.0,4,0.4
209,2,10,210658,250000.0,0,0.0
210,2,10,58650,250000.0,6,0.6
211,2,10,707016,250000.0,1,0.1
212,2,10,707016,250000.0,6,0.6
213,2,10,707016,250000.0,10,1.0
214,2,10,707016,250000.0,8,0.8
215,2,10,210658,250000.0,1,0.1
216,2,10,707016,250000.0,7,0.7
217,2,10,707016,250000.0,5,0.5
218,2,10,707016,250000.0,10,1.0
219,2,10,707016,250000.0,9,0.9
220,2,10,707016,250000.0,10,1.0
221,2,10,707016,250000.0,5,0.5
222,2,10,707016,250000.0,10,1.0
223,2,10,707016,250000.0,10,1.0
224,2,10,707016,250000.0,10,1.0
225,2,10,23676,250000.0,2,0.2
226,2,10,707016,250000.0,10,1.0
227,2,10,707016,250000.0,10,1.0
228,2,10,707016,250000.0,10,1.0
229,2,10,707016,250000.0,7,0.7
230,2,10,210658,250000.0,4,0.4
231,2,10,707016,250000.0,10,1.0
232,2,10,58650,250000.0,7,0.7
233,2,10,210658,250000.0,7,0.7
234,2,10,707016,250000.0,6,0.6
235,2,10,707016,250000.0,10,1.0
236,2,10,707016,250000.0,8,0.8
237,2,10,210658,250000.0,1,0.1
238,2,10,210658,250000.0,10,1.0
239,2,10,707016,250000.0,7,0.7
240,2,10,707016,250000.0,10,1.0
241,2,10,707016,250000.0,10,1.0
242,2,10,707016,250000.0,10,1.0
243,2,10,707016,250000.0,10,1.0
244,2,10,707016,250000.0,4,0.4
245,2,10,707016,250000.0,10,1.0
246,2,10,210658,250000.0,6,0.6
247,2,10,707016,250000.0,10,1.0
248,2,10,58650,250000.0,0,0.0
249,2,10,707016,250000.0,7,0.7
250,2,10,707016,250000.0,10,1.0
251,2,10,707016,250000.0,9,0.9
252,2,10,707016,250000.0,8,0.8
253,2,10,210658,250000.0,2,0.2
254,2,10,58650,250000.0,1,0.1
255,2,10,210658,250000.0,9,0.9
256,2,10,210658,250000.0,5,0.5
257,2,10,707016,250000.0,7,0.7
258,2,10,707016,250000.0,10,1.0
259,2,10,707016,250000.0,8,0.8
260,2,10,210658,250000.0,6,0.6
261,2,10,707016,250000.0,7,0.7
262,2,10,210658,250000.0,3,0.3
263,2,10,23676,250000.0,2,0.2
264,2,10,707016,250000.0,8,0.8
265,2,10,210658,250000.0,7,0.7
266,2,10,210658,250000.0,6,0.6
267,2,10,707016,250000.0,10,1.0
268,2,10,210658,250000.0,9,0.9
269,2,10,707016,250000.0,10,1.0
270,2,10,707016,250000.0,1,0.1
271,2,10,707016,250000.0,8,0.8
272,2,10,707016,250000.0,7,0.7
273,2,10,210658,250000.0,2,0.2
274,2,10,210658,250000.0,0,0.0
275,2,10,707016,250000.0,7,0.7
276,2,10,707016,250000.0,10,1.0
277,2,10,210658,250000.0,2,0.2
278,2,10,707016,250000.0,10,1.0
279,2,10,707016,250000.0,10,1.0
280,2,10,707016,250000.0,8,0.8
281,2,10,707016,250000.0,9,0.9
282,2,10,707016,250000.0,10,1.0
283,2,10,707016,250000.0,10,1.0
284,2,10,707016,250000.0,1,0.1
285,2,10,210658,250000.0,2,0.2
286,2,10,58650,250000.0,4,0.4
287,2,10,210658,250000.0,1,0.1
288,2,10,707016,250000.0,7,0.7
289,2,10,707016,250000.0,10,1.0
290,2,10,707016,250000.0,9,0.9
291,2,10,210658,250000.0,7,0.7
292,2,10,210658,250000.0,0,0.0
293,2,10,23676,250000.0,4,0.4
294,2,10,707016,250000.0,10,1.0
295,2,10,707016,250000.0,8,0.8
296,2,10,707016,250000.0,10,1.0
297,2,10,58650,250000.0,1,0.1
298,2,10,707016,250000.0,2,0.2
299,2,10,707016,250000.0,9,0.9
300,2,10,210658,250000.0,4,0.4
301,2,10,210658,250000.0,6,0.6
302,2,10,58650,250000.0,0,0.0
303,2,10,210658,250000.0,3,0.3
304,2,10,58650,250000.0,5,0.5
305,2,10,707016,250000.0,10,1.0
306,2,10,707016,250000.0,10,1.0
307,2,10,210658,250000.0,6,0.6
308,2,10,707016,250000.0,8,0.8
309,2,10,707016,250000.0,10,1.0
310,2,10,210658,250000.0,5,0.5
311,2,10,23676,250000.0,5,0.5
312,2,10,707016,250000.0,10,1.0
313,2,10,707016,250000.0,10,1.0
314,2,10,58650,250000.0,2,0.2
315,2,10,707016,250000.0,7,0.7
316,2,10,707016,250000.0,7,0.7
317,2,10,707016,250000.0,5,0.5
318,2,10,707016,250000.0,10,1.0
319,2,10,58650,250000.0,0,0.0
320,2,10,58650,250000.0,3,0.3
321,2,10,210658,250000.0,6,0.6
322,2,10,210658,250000.0,5,0.5
323,2,10,707016,250000.0,10,1.0
324,2,10,707016,250000.0,9,0.9
325,2,10,210658,250000.0,4,0.4
326,2,10,707016,250000.0,10,1.0
327,2,10,210658,250000.0,5,0.5
328,2,10,707016,250000.0,9,0.9
329,2,10,58650,250000.0,3,0.3
330,2,10,707016,250000.0,10,1.0
331,2,10,210658,250000.0,4,0.4
332,2,10,707016,250000.0,10,1.0
333,2,10,707016,250000.0,4,0.4
334,2,10,707016,250000.0,8,0.8
335,2,10,707016,250000.0,8,0.8
336,2,10,210658,250000.0,3,0.3
337,2,10,210658,250000.0,10,1.0
338,2,10,210658,250000.0,7,0.7
339,2,10,707016,250000.0,10,1.0
340,2,10,707016,250000.0,6,0.6
341,2,10,707016,250000.0,7,0.7
342,2,10,210658,250000.0,8,0.8
343,2,10,707016,250000.0,10,1.0
344,2,10,707016,250000.0,9,0.9
345,2,10,707016,250000.0,9,0.9
346,2,10,707016,250000.0,10,1.0
347,2,10,707016,250000.0,9,0.9
348,2,10,707016,250000.0,2,0.2
349,2,10,707016,250000.0,9,0.9
350,2,10,23676,250000.0,0,0.0
351,2,10,58650,250000.0,8,0.8
352,2,10,210658,250000.0,7,0.7
353,2,10,210658,250000.0,7,0.7
354,2,10,707016,250000.0,10,1.0
355,2,10,707016,250000.0,10,1.0
356,2,10,707016,250000.0,10,1.0
357,2,10,210658,250000.0,0,0.0
358,2,10,58650,250000.0,8,0.8
359,2,10,707016,250000.0,10,1.0
360,2,10,210658,250000.0,4,0.4
361,2,10,707016,250000.0,10,1.0
362,2,10,58650,250000.0,0,0.0
363,2,10,707016,250000.0,10,1.0
364,2,10,707016,250000.0,10,1.0
365,2,10,58650,250000.0,0,0.0
366,2,10,707016,250000.0,8,0.8
367,2,10,707016,250000.0,10,1.0
368,2,10,58650,250000.0,2,0.2
369,2,10,58650,250000.0,6,0.6
370,2,10,58650,250000.0,6,0.6
371,2,10,23676,250000.0,2,0.2
372,2,10,210658,250000.0,1,0.1
373,2,10,58650,250000.0,1,0.1
374,2,10,707016,250000.0,9,0.9
375,2,10,707016,250000.0,7,0.7
376,2,10,707016,250000.0,10,1.0
377,2,10,707016,250000.0,10,1.0
378,2,10,210658,250000.0,3,0.3
379,2,10,707016,250000.0,10,1.0
380,2,10,210658,250000.0,6,0.6
381,2,10,210658,250000.0,2,0.2
382,2,10,707016,250000.0,9,0.9
383,2,10,707016,250000.0,6,0.6
384,2,10,210658,250000.0,4,0.4
385,2,10,707016,250000.0,9,0.9
386,2,10,707016,250000.0,10,1.0
387,2,10,707016,250000.0,4,0.4
388,2,10,23676,250000.0,3,0.3
389,2,10,707016,250000.0,10,1.0
390,2,10,707016,250000.0,10,1.0
391,2,10,707016,250000.0,10,1.0
392,2,10,210658,250000.0,7,0.7
393,2,10,707016,250000.0,7,0.7
394,2,10,707016,250000.0,10,1.0
395,2,10,707016,250000.0,10,1.0
396,2,10,58650,250000.0,6,0.6
397,2,10,707016,250000.0,9,0.9
398,2,10,707016,250000.0,9,0.9
399,2,10,210658,250000.0,9,0.9
400,2,10,58650,250000.0,0,0.0
401,2,10,707016,250000.0,5,0.5
402,2,10,707016,250000.0,10,1.0
403,2,10,707016,250000.0,8,0.8
404,2,10,210658,250000.0,4,0.4
405,2,10,707016,250000.0,9,0.9
406,2,10,707016,250000.0,8,0.8
407,2,10,707016,250000.0,9,0.9
408,2,10,707016,250000.0,10,1.0
409,2,10,707016,250000.0,10,1.0
410,2,10,707016,250000.0,3,0.3
411,2,10,23676,250000.0,4,0.4
412,2,10,23676,250000.0,0,0.0
413,2,10,210658,250000.0,8,0.8
414,2,10,707016,250000.0,9,0.9
415,2,10,707016,250000.0,9,0.9
416,2,10,707016,250000.0,8,0.8
417,2,10,210658,250000.0,7,0.7
418,2,10,210658,250000.0,1,0.1
419,2,10,707016,250000.0,10,1.0
420,2,10,58650,250000.0,0,0.0
421,2,10,210658,250000.0,1,0.1
422,2,10,707016,250000.0,10,1.0
423,2,10,707016,250000.0,6,0.6
424,2,10,210658,250000.0,5,0.5
425,2,10,707016,250000.0,10,1.0
426,2,10,707016,250000.0,8,0.8
427,2,10,707016,250000.0,8,0.8
428,2,10,210658,250000.0,6,0.6
429,2,10,707016,250000.0,10,1.0
430,2,10,707016,250000.0,10,1.0
431,2,10,707016,250000.0,9,0.9
432,2,10,707016,250000.0,10,1.0
433,2,10,23676,250000.0,1,0.1
434,2,10,707016,250000.0,10,1.0
435,2,10,707016,250000.0,7,0.7
436,2,10,23676,250000.0,1,0.1
437,2,10,58650,250000.0,2,0.2
438,2,10,707016,250000.0,6,0.6
439,2,10,707016,250000.0,7,0.7
440,2,10,707016,250000.0,4,0.4
441,2,10,707016,250000.0,10,1.0
442,2,10,707016,250000.0,7,0.7
443,2,10,58650,250000.0,0,0.0
444,2,10,210658,250000.0,8,0.8
445,2,10,707016,250000.0,10,1.0
446,2,10,707016,250000.0,10,1.0
447,2,10,707016,250000.0,8,0.8
448,2,10,210658,250000.0,9,0.9
449,2,10,707016,250000.0,10,1.0
450,2,10,707016,250000.0,8,0.8
451,2,10,210658,250000.0,8,0.8
452,2,10,707016,250000.0,5,0.5
453,2,10,210658,250000.0,1,0.1
454,2,10,707016,250000.0,10,1.0
455,2,10,23676,250000.0,1,0.1
456,2,10,707016,250000.0,10,1.0
457,2,10,707016,250000.0,10,1.0
458,2,10,58650,250000.0,1,0.1
459,2,10,707016,250000.0,10,1.0
460,2,10,210658,250000.0,4,0.4
461,2,10,58650,250000.0,1,0.1
462,2,10,210658,250000.0,7,0.7
463,2,10,707016,250000.0,9,0.9
464,2,10,707016,250000.0,10,1.0
465,2,10,707016,250000.0,10,1.0
466,2,10,707016,250000.0,4,0.4
467,2,10,210658,250000.0,3,0.3
468,2,10,210658,250000.0,2,0.2
469,2,10,707016,250000.0,8,0.8
470,2,10,210658,250000.0,9,0.9
471,2,10,707016,250000.0,9,0.9
472,2,10,210658,250000.0,8,0.8
473,2,10,58650,250000.0,4,0.4
474,2,10,707016,250000.0,10,1.0
475,2,10,707016,250000.0,10,1.0
476,2,10,707016,250000.0,10,1.0
477,2,10,58650,250000.0,6,0.6
478,2,10,210658,250000.0,10,1.0
479,2,10,707016,250000.0,7,0.7
480,2,10,707016,250000.0,8,0.8
481,2,10,58650,250000.0,2,0.2
482,2,10,210658,250000.0,8,0.8
483,2,10,23676,250000.0,0,0.0
484,2,10,23676,250000.0,2,0.2
485,2,10,58650,250000.0,2,0.2
486,2,10,210658,250000.0,8,0.8
487,2,10,707016,250000.0,10,1.0
488,2,10,707016,250000.0,10,1.0
489,2,10,707016,250000.0,9,0.9
490,2,10,58650,250000.0,2,0.2
491,2,10,707016,250000.0,4,0.4
492,2,10,23676,250000.0,5,0.5
493,2,10,210658,250000.0,2,0.2
494,2,10,58650,250000.0,7,0.7
495,2,10,707016,250000.0,10,1.0
496,2,10,707016,250000.0,10,1.0
497,2,10,210658,250000.0,3,0.3
498,2,10,707016,250000.0,10,1.0
499,2,10,707016,250000.0,10,1.0
500,2,10,210658,250000.0,5,0.5
501,2,10,58650,250000.0,1,0.1
502,2,10,707016,250000.0,10,1.0
503,2,10,707016,250000.0,7,0.7
504,2,10,707016,250000.0,10,1.0
505,2,10,58650,250000.0,1,0.1
506,2,10,707016,250000.0,10,1.0
507,2,10,707016,250000.0,10,1.0
508,2,10,707016,250000.0,9,0.9
509,2,10,58650,250000.0,5,0.5
510,2,10,707016,250000.0,10,1.0
511,2,10,707016,250000.0,6,0.6
512,2,10,707016,250000.0,4,0.4
513,2,10,707016,250000.0,10,1.0
514,2,10,210658,250000.0,4,0.4
515,2,10,707016,250000.0,10,1.0
516,2,10,23676,250000.0,4,0.4
517,2,10,707016,250000.0,10,1.0
518,2,10,707016,250000.0,10,1.0
519,2,10,58650,250000.0,8,0.8
520,2,10,707016,250000.0,6,0.6
521,2,10,707016,250000.0,10,1.0
522,2,10,23676,250000.0,0,0.0
523,2,10,707016,250000.0,8,0.8
524,2,10,210658,250000.0,5,0.5
525,2,10,707016,250000.0,10,1.0
526,2,10,210658,250000.0,3,0.3
527,2,10,23676,250000.0,2,0.2
528,2,10,707016,250000.0,6,0.6
529,2,10,210658,250000.0,7,0.7
530,2,10,210658,250000.0,8,0.8
531,2,10,707016,250000.0,10,1.0
532,2,10,707016,250000.0,10,1.0
533,2,10,58650,250000.0,1,0.1
534,2,10,210658,250000.0,8,0.8
535,2,10,707016,250000.0,10,1.0
536,2,10,58650,250000.0,7,0.7
537,2,10,707016,250000.0,7,0.7
538,2,10,707016,250000.0,7,0.7
539,2,10,58650,250000.0,4,0.4
540,2,10,210658,250000.0,1,0.1
541,2,10,707016,250000.0,9,0.9
542,2,10,707016,250000.0,8,0.8
543,2,10,58650,250000.0,2,0.2
544,2,10,707016,250000.0,7,0.7
545,2,10,707016,250000.0,9,0.9
546,2,10,707016,250000.0,9,0.9
547,2,10,210658,250000.0,6,0.6
548,2,10,23676,250000.0,0,0.0
549,2,10,58650,250000.0,5,0.5
550,2,10,707016,250000.0,9,0.9
551,2,10,707016,250000.0,9,0.9
552,2,10,58650,250000.0,2,0.2
553,2,10,210658,250000.0,6,0.6
554,2,10,210658,250000.0,5,0.5
555,2,10,707016,250000.0,8,0.8
556,2,10,707016,250000.0,10,1.0
557,2,10,707016,250000.0,10,1.0
558,2,10,707016,250000.0,10,1.0
559,2,10,707016,250000.0,10,1.0
560,2,10,707016,250000.0,3,0.3
561,2,10,210658,250000.0,2,0.2
562,2,10,707016,250000.0,9,0.9
563,2,10,210658,250000.0,2,0.2
564,2,10,23676,250000.0,4,0.4
565,2,10,210658,250000.0,0,0.0
566,2,10,23676,250000.0,6,0.6
567,2,10,210658,250000.0,2,0.2
568,2,10,707016,250000.0,10,1.0
569,2,10,707016,250000.0,10,1.0
570,2,10,707016,250000.0,10,1.0
571,2,10,707016,250000.0,9,0.9
572,2,10,707016,250000.0,10,1.0
573,2,10,210658,250000.0,8,0.8
574,2,10,707016,250000.0,9,0.9
575,2,10,707016,250000.0,10,1.0
576,2,10,210658,250000.0,6,0.6
577,2,10,210658,250000.0,7,0.7
578,2,10,707016,250000.0,8,0.8
579,2,10,210658,250000.0,1,0.1
580,2,10,707016,250000.0,8,0.8
581,2,10,23676,250000.0,1,0.1
582,2,10,707016,250000.0,9,0.9
583,2,10,707016,250000.0,10,1.0
584,2,10,707016,250000.0,9,0.9
585,2,10,707016,250000.0,10,1.0
586,2,10,707016,250000.0,10,1.0
587,2,10,707016,250000.0,10,1.0
588,2,10,210658,250000.0,2,0.2
589,2,10,707016,250000.0,10,1.0
590,2,10,707016,250000.0,8,0.8
591,2,10,707016,250000.0,8,0.8
592,2,10,707016,250000.0,4,0.4
593,2,10,707016,250000.0,9,0.9
594,2,10,707016,250000.0,9,0.9
595,2,10,707016,250000.0,10,1.0
596,2,10,707016,250000.0,6,0.6
597,2,10,210658,250000.0,3,0.3
598,2,10,210658,250000.0,1,0.1
599,2,10,707016,250000.0,10,1.0
600,2,10,707016,250000.0,10,1.0
601,2,10,707016,250000.0,6,0.6
602,2,10,210658,250000.0,2,0.2
603,2,10,707016,250000.0,1,0.1
604,2,10,707016,250000.0,9,0.9
605,2,10,210658,250000.0,2,0.2
606,2,10,210658,250000.0,8,0.8
607,2,10,58650,250000.0,1,0.1
608,2,10,210658,250000.0,9,0.9
609,2,10,210658,250000.0,6,0.6
610,2,10,23676,250000.0,2,0.2
611,2,10,707016,250000.0,10,1.0
612,2,10,210658,250000.0,9,0.9
613,2,10,210658,250000.0,0,0.0
614,2,10,707016,250000.0,7,0.7
615,2,10,707016,250000.0,9,0.9
616,2,10,707016,250000.0,10,1.0
617,2,10,58650,250000.0,0,0.0
618,2,10,58650,250000.0,6,0.6
619,2,10,210658,250000.0,2,0.2
620,2,10,707016,250000.0,10,1.0
621,2,10,707016,250000.0,5,0.5
622,2,10,707016,250000.0,10,1.0
623,2,10,707016,250000.0,10,1.0
624,2,10,707016,250000.0,10,1.0
625,2,10,707016,250000.0,10,1.0
626,2,10,707016,250000.0,10,1.0
627,2,10,707016,250000.0,9,0.9
628,2,10,707016,250000.0,9,0.9
629,2,10,707016,250000.0,10,1.0
630,2,10,707016,250000.0,10,1.0
631,2,10,707016,250000.0,7,0.7
632,2,10,707016,250000.0,9,0.9
633,2,10,707016,250000.0,10,1.0
634,2,10,210658,250000.0,4,0.4
635,2,10,58650,250000.0,6,0.6
636,2,10,707016,250000.0,8,0.8
637,2,10,707016,250000.0,10,1.0
638,2,10,210658,250000.0,2,0.2
639,2,10,707016,250000.0,7,0.7
640,2,10,707016,250000.0,10,1.0
641,2,10,210658,250000.0,4,0.4
642,2,10,210658,250000.0,5,0.5
643,2,10,707016,250000.0,7,0.7
644,2,10,707016,250000.0,10,1.0
645,2,10,707016,250000.0,7,0.7
646,2,10,707016,250000.0,10,1.0
647,2,10,707016,250000.0,10,1.0
648,2,10,707016,250000.0,10,1.0
649,2,10,707016,250000.0,8,0.8
650,2,10,707016,250000.0,8,0.8
651,2,10,707016,250000.0,10,1.0
652,2,10,707016,250000.0,10,1.0
653,2,10,58650,250000.0,0,0.0
654,2,10,707016,250000.0,7,0.7
655,2,10,210658,250000.0,4,0.4
656,2,10,707016,250000.0,7,0.7
657,2,10,210658,250000.0,5,0.5
658,2,10,707016,250000.0,6,0.6
659,2,10,707016,250000.0,10,1.0
660,2,10,210658,250000.0,3,0.3
661,2,10,707016,250000.0,10,1.0
662,2,10,210658,250000.0,0,0.0
663,2,10,58650,250000.0,7,0.7
664,2,10,707016,250000.0,10,1.0
665,2,10,707016,250000.0,10,1.0
666,2,10,210658,250000.0,4,0.4
667,2,10,707016,250000.0,10,1.0
668,2,10,707016,250000.0,9,0.9
669,2,10,707016,250000.0,2,0.2
670,2,10,210658,250000.0,7,0.7
671,2,10,707016,250000.0,10,1.0
672,2,10,707016,250000.0,10,1.0
673,2,10,707016,250000.0,10,1.0
674,2,10,707016,250000.0,9,0.9
675,2,10,707016,250000.0,10,1.0
676,2,10,707016,250000.0,3,0.3
677,2,10,707016,250000.0,10,1.0
678,2,10,707016,250000.0,9,0.9
679,2,10,707016,250000.0,3,0.3
680,2,10,707016,250000.0,10,1.0
681,2,10,707016,250000.0,10,1.0
682,2,10,707016,250000.0,10,1.0
683,2,10,707016,250000.0,8,0.8
684,2,10,707016,250000.0,7,0.7
685,2,10,707016,250000.0,10,1.0
686,2,10,707016,250000.0,10,1.0
687,2,10,707016,250000.0,6,0.6
688,2,10,58650,250000.0,1,0.1
689,2,10,707016,250000.0,9,0.9
690,2,10,707016,250000.0,6,0.6
691,2,10,210658,250000.0,9,0.9
692,2,10,707016,250000.0,7,0.7
693,2,10,707016,250000.0,4,0.4
694,2,10,58650,250000.0,4,0.4
695,2,10,58650,250000.0,9,0.9
696,2,10,707016,250000.0,9,0.9
697,2,10,707016,250000.0,7,0.7
698,2,10,707016,250000.0,10,1.0
699,2,10,707016,250000.0,4,0.4
700,2,10,210658,250000.0,2,0.2
701,2,10,707016,250000.0,9,0.9
702,2,10,707016,250000.0,10,1.0
703,2,10,707016,250000.0,8,0.8
704,2,10,210658,250000.0,3,0.3
705,2,10,707016,250000.0,10,1.0
706,2,10,58650,250000.0,5,0.5
707,2,10,210658,250000.0,10,1.0
708,2,10,707016,250000.0,9,0.9
709,2,10,707016,250000.0,10,1.0
710,2,10,707016,250000.0,10,1.0
711,2,10,23676,250000.0,2,0.2
712,2,10,707016,250000.0,8,0.8
713,2,10,707016,250000.0,9,0.9
714,2,10,210658,250000.0,5,0.5
715,2,10,707016,250000.0,9,0.9
716,2,10,58650,250000.0,5,0.5
717,2,10,707016,250000.0,10,1.0
718,2,10,707016,250000.0,10,1.0
719,2,10,210658,250000.0,10,1.0
720,2,10,210658,250000.0,9,0.9
721,2,10,23676,250000.0,0,0.0
722,2,10,58650,250000.0,1,0.1
723,2,10,707016,250000.0,10,1.0
724,2,10,23676,250000.0,1,0.1
725,2,10,58650,250000.0,1,0.1
726,2,10,707016,250000.0,10,1.0
727,2,10,707016,250000.0,8,0.8
728,2,10,707016,250000.0,10,1.0
729,2,10,707016,250000.0,8,0.8
730,2,10,707016,250000.0,9,0.9
731,2,10,707016,250000.0,10,1.0
732,2,10,58650,250000.0,2,0.2
733,2,10,707016,250000.0,7,0.7
734,2,10,707016,250000.0,10,1.0
735,2,10,210658,250000.0,0,0.0
736,2,10,707016,250000.0,10,1.0
737,2,10,210658,250000.0,7,0.7
738,2,10,210658,250000.0,1,0.1
739,2,10,58650,250000.0,2,0.2
740,2,10,707016,250000.0,8,0.8
741,2,10,707016,250000.0,10,1.0
742,2,10,707016,250000.0,10,1.0
743,2,10,707016,250000.0,9,0.9
744,2,10,707016,250000.0,9,0.9
745,2,10,210658,250000.0,3,0.3
746,2,10,707016,250000.0,10,1.0
747,2,10,707016,250000.0,9,0.9
748,2,10,707016,250000.0,10,1.0
749,2,10,58650,250000.0,9,0.9
750,2,10,58650,250000.0,4,0.4
751,2,10,707016,250000.0,8,0.8
752,2,10,210658,250000.0,6,0.6
753,2,10,707016,250000.0,10,1.0
754,2,10,210658,250000.0,0,0.0
755,2,10,210658,250000.0,5,0.5
756,2,10,707016,250000.0,10,1.0
757,2,10,210658,250000.0,6,0.6
758,2,10,210658,250000.0,8,0.8
