query,depth,top_k,matched_rows,balanced_rows,reference_matches,neighbor_survival
899,2,1,707016,250000.0,1,1.0
900,2,1,210658,250000.0,0,0.0
901,2,1,707016,250000.0,1,1.0
902,2,1,707016,250000.0,0,0.0
903,2,1,707016,250000.0,1,1.0
904,2,1,707016,250000.0,1,1.0
905,2,1,707016,250000.0,1,1.0
906,2,1,58650,250000.0,1,1.0
907,2,1,210658,250000.0,1,1.0
908,2,1,707016,250000.0,1,1.0
909,2,1,707016,250000.0,1,1.0
910,2,1,707016,250000.0,0,0.0
911,2,1,58650,250000.0,1,1.0
912,2,1,707016,250000.0,1,1.0
913,2,1,210658,250000.0,0,0.0
914,2,1,707016,250000.0,1,1.0
915,2,1,707016,250000.0,1,1.0
916,2,1,707016,250000.0,1,1.0
917,2,1,707016,250000.0,1,1.0
918,2,1,23676,250000.0,0,0.0
919,2,1,210658,250000.0,0,0.0
920,2,1,707016,250000.0,1,1.0
921,2,1,707016,250000.0,1,1.0
922,2,1,210658,250000.0,1,1.0
923,2,1,23676,250000.0,0,0.0
924,2,1,707016,250000.0,1,1.0
925,2,1,707016,250000.0,1,1.0
926,2,1,707016,250000.0,1,1.0
927,2,1,707016,250000.0,1,1.0
928,2,1,707016,250000.0,1,1.0
929,2,1,707016,250000.0,0,0.0
930,2,1,58650,250000.0,1,1.0
931,2,1,707016,250000.0,1,1.0
932,2,1,707016,250000.0,1,1.0
933,2,1,707016,250000.0,1,1.0
934,2,1,210658,250000.0,1,1.0
935,2,1,210658,250000.0,1,1.0
936,2,1,210658,250000.0,0,0.0
937,2,1,707016,250000.0,1,1.0
938,2,1,707016,250000.0,1,1.0
939,2,1,23676,250000.0,0,0.0
940,2,1,707016,250000.0,1,1.0
941,2,1,707016,250000.0,1,1.0
942,2,1,707016,250000.0,1,1.0
943,2,1,707016,250000.0,1,1.0
944,2,1,707016,250000.0,1,1.0
945,2,1,210658,250000.0,1,1.0
946,2,1,707016,250000.0,1,1.0
947,2,1,58650,250000.0,0,0.0
948,2,1,210658,250000.0,1,1.0
949,2,1,210658,250000.0,0,0.0
950,2,1,707016,250000.0,1,1.0
951,2,1,707016,250000.0,1,1.0
952,2,1,707016,250000.0,1,1.0
953,2,1,707016,250000.0,1,1.0
954,2,1,707016,250000.0,1,1.0
955,2,1,707016,250000.0,1,1.0
956,2,1,707016,250000.0,1,1.0
957,2,1,210658,250000.0,0,0.0
958,2,1,58650,250000.0,0,0.0
959,2,1,210658,250000.0,1,1.0
960,2,1,210658,250000.0,1,1.0
961,2,1,707016,250000.0,1,1.0
962,2,1,707016,250000.0,1,1.0
963,2,1,58650,250000.0,0,0.0
964,2,1,707016,250000.0,1,1.0
965,2,1,707016,250000.0,1,1.0
966,2,1,210658,250000.0,0,0.0
967,2,1,707016,250000.0,1,1.0
968,2,1,210658,250000.0,1,1.0
969,2,1,210658,250000.0,0,0.0
970,2,1,707016,250000.0,0,0.0
971,2,1,58650,250000.0,0,0.0
972,2,1,707016,250000.0,1,1.0
973,2,1,707016,250000.0,0,0.0
974,2,1,707016,250000.0,1,1.0
975,2,1,58650,250000.0,1,1.0
976,2,1,707016,250000.0,0,0.0
977,2,1,707016,250000.0,0,0.0
978,2,1,707016,250000.0,1,1.0
979,2,1,707016,250000.0,1,1.0
980,2,1,210658,250000.0,1,1.0
981,2,1,707016,250000.0,1,1.0
982,2,1,707016,250000.0,1,1.0
983,2,1,707016,250000.0,1,1.0
984,2,1,210658,250000.0,0,0.0
985,2,1,707016,250000.0,1,1.0
986,2,1,707016,250000.0,1,1.0
987,2,1,210658,250000.0,1,1.0
988,2,1,707016,250000.0,1,1.0
989,2,1,707016,250000.0,1,1.0
990,2,1,707016,250000.0,1,1.0
991,2,1,58650,250000.0,1,1.0
992,2,1,707016,250000.0,0,0.0
993,2,1,58650,250000.0,1,1.0
994,2,1,58650,250000.0,0,0.0
995,2,1,707016,250000.0,1,1.0
996,2,1,707016,250000.0,1,1.0
997,2,1,210658,250000.0,0,0.0
998,2,1,707016,250000.0,1,1.0
999,2,1,707016,250000.0,1,1.0
0,2,10,210658,250000.0,6,0.6
1,2,10,58650,250000.0,6,0.6
2,2,10,707016,250000.0,5,0.5
3,2,10,23676,250000.0,7,0.7
4,2,10,707016,250000.0,10,1.0
5,2,10,707016,250000.0,8,0.8
6,2,10,707016,250000.0,7,0.7
7,2,10,210658,250000.0,7,0.7
8,2,10,707016,250000.0,9,0.9
9,2,10,58650,250000.0,3,0.3
10,2,10,210658,250000.0,1,0.1
11,2,10,23676,250000.0,0,0.0
12,2,10,707016,250000.0,7,0.7
13,2,10,58650,250000.0,3,0.3
14,2,10,707016,250000.0,8,0.8
15,2,10,210658,250000.0,7,0.7
16,2,10,707016,250000.0,10,1.0
17,2,10,707016,250000.0,10,1.0
18,2,10,707016,250000.0,10,1.0
19,2,10,210658,250000.0,0,0.0
20,2,10,707016,250000.0,10,1.0
21,2,10,707016,250000.0,10,1.0
22,2,10,58650,250000.0,1,0.1
23,2,10,707016,250000.0,6,0.6
24,2,10,58650,250000.0,6,0.6
25,2,10,707016,250000.0,7,0.7
26,2,10,707016,250000.0,10,1.0
27,2,10,707016,250000.0,10,1.0
28,2,10,210658,250000.0,3,0.3
29,2,10,707016,250000.0,10,1.0
30,2,10,210658,250000.0,1,0.1
31,2,10,707016,250000.0,10,1.0
32,2,10,58650,250000.0,0,0.0
33,2,10,707016,250000.0,9,0.9
34,2,10,707016,250000.0,9,0.9
35,2,10,707016,250000.0,10,1.0
36,2,10,210658,250000.0,0,0.0
37,2,10,707016,250000.0,3,0.3
38,2,10,707016,250000.0,10,1.0
39,2,10,707016,250000.0,10,1.0
40,2,10,707016,250000.0,9,0.9
41,2,10,707016,250000.0,5,0.5
42,2,10,707016,250000.0,9,0.9
43,2,10,707016,250000.0,10,1.0
44,2,10,58650,250000.0,8,0.8
45,2,10,707016,250000.0,10,1.0
46,2,10,210658,250000.0,2,0.2
47,2,10,707016,250000.0,9,0.9
48,2,10,707016,250000.0,10,1.0
49,2,10,707016,250000.0,9,0.9
50,2,10,707016,250000.0,7,0.7
51,2,10,707016,250000.0,10,1.0
52,2,10,707016,250000.0,8,0.8
53,2,10,707016,250000.0,10,1.0
54,2,10,707016,250000.0,10,1.0
55,2,10,58650,250000.0,0,0.0
56,2,10,707016,250000.0,10,1.0
57,2,10,23676,250000.0,1,0.1
58,2,10,707016,250000.0,10,1.0
59,2,10,707016,250000.0,10,1.0
60,2,10,707016,250000.0,10,1.0
61,2,10,707016,250000.0,10,1.0
62,2,10,707016,250000.0,8,0.8
63,2,10,707016,250000.0,8,0.8
64,2,10,707016,250000.0,10,1.0
65,2,10,707016,250000.0,10,1.0
66,2,10,210658,250000.0,4,0.4
67,2,10,210658,250000.0,10,1.0
68,2,10,210658,250000.0,3,0.3
69,2,10,707016,250000.0,9,0.9
70,2,10,58650,250000.0,2,0.2
71,2,10,707016,250000.0,5,0.5
72,2,10,707016,250000.0,7,0.7
73,2,10,707016,250000.0,6,0.6
74,2,10,707016,250000.0,9,0.9
75,2,10,707016,250000.0,10,1.0
76,2,10,707016,250000.0,9,0.9
77,2,10,23676,250000.0,2,0.2
78,2,10,707016,250000.0,4,0.4
79,2,10,707016,250000.0,10,1.0
80,2,10,210658,250000.0,5,0.5
81,2,10,707016,250000.0,10,1.0
82,2,10,707016,250000.0,7,0.7
83,2,10,210658,250000.0,1,0.1
84,2,10,707016,250000.0,10,1.0
85,2,10,707016,250000.0,9,0.9
86,2,10,707016,250000.0,7,0.7
87,2,10,707016,250000.0,9,0.9
88,2,10,23676,250000.0,4,0.4
89,2,10,707016,250000.0,10,1.0
90,2,10,707016,250000.0,9,0.9
91,2,10,707016,250000.0,3,0.3
92,2,10,707016,250000.0,4,0.4
93,2,10,707016,250000.0,10,1.0
94,2,10,707016,250000.0,10,1.0
95,2,10,210658,250000.0,3,0.3
96,2,10,210658,250000.0,0,0.0
97,2,10,210658,250000.0,8,0.8
98,2,10,210658,250000.0,8,0.8
99,2,10,58650,250000.0,6,0.6
100,2,10,707016,250000.0,10,1.0
101,2,10,210658,250000.0,4,0.4
102,2,10,210658,250000.0,4,0.4
103,2,10,707016,250000.0,10,1.0
104,2,10,707016,250000.0,8,0.8
105,2,10,58650,250000.0,3,0.3
106,2,10,707016,250000.0,8,0.8
107,2,10,707016,250000.0,7,0.7
108,2,10,58650,250000.0,6,0.6
109,2,10,707016,250000.0,2,0.2
110,2,10,707016,250000.0,2,0.2
111,2,10,707016,250000.0,8,0.8
112,2,10,210658,250000.0,5,0.5
113,2,10,707016,250000.0,7,0.7
114,2,10,58650,250000.0,3,0.3
115,2,10,707016,250000.0,9,0.9
116,2,10,707016,250000.0,9,0.9
117,2,10,707016,250000.0,8,0.8
118,2,10,707016,250000.0,9,0.9
119,2,10,23676,250000.0,3,0.3
120,2,10,210658,250000.0,10,1.0
121,2,10,707016,250000.0,10,1.0
122,2,10,707016,250000.0,10,1.0
123,2,10,210658,250000.0,8,0.8
124,2,10,707016,250000.0,10,1.0
125,2,10,707016,250000.0,9,0.9
126,2,10,23676,250000.0,1,0.1
127,2,10,707016,250000.0,5,0.5
128,2,10,707016,250000.0,1,0.1
129,2,10,210658,250000.0,4,0.4
130,2,10,210658,250000.0,0,0.0
131,2,10,707016,250000.0,10,1.0
132,2,10,707016,250000.0,10,1.0
133,2,10,23676,250000.0,4,0.4
134,2,10,23676,250000.0,2,0.2
135,2,10,210658,250000.0,1,0.1
136,2,10,707016,250000.0,10,1.0
137,2,10,58650,250000.0,3,0.3
138,2,10,707016,250000.0,8,0.8
139,2,10,707016,250000.0,8,0.8
140,2,10,707016,250000.0,5,0.5
141,2,10,707016,250000.0,10,1.0
142,2,10,707016,250000.0,10,1.0
143,2,10,707016,250000.0,10,1.0
144,2,10,707016,250000.0,6,0.6
145,2,10,707016,250000.0,3,0.3
146,2,10,707016,250000.0,10,1.0
147,2,10,210658,250000.0,7,0.7
148,2,10,707016,250000.0,10,1.0
149,2,10,210658,250000.0,2,0.2
150,2,10,707016,250000.0,9,0.9
151,2,10,707016,250000.0,7,0.7
152,2,10,707016,250000.0,2,0.2
153,2,10,707016,250000.0,10,1.0
154,2,10,707016,250000.0,5,0.5
155,2,10,707016,250000.0,10,1.0
156,2,10,707016,250000.0,10,1.0
157,2,10,707016,250000.0,8,0.8
158,2,10,707016,250000.0,8,0.8
159,2,10,58650,250000.0,6,0.6
160,2,10,23676,250000.0,0,0.0
161,2,10,707016,250000.0,8,0.8
162,2,10,707016,250000.0,5,0.5
163,2,10,707016,250000.0,5,0.5
164,2,10,23676,250000.0,1,0.1
165,2,10,707016,250000.0,10,1.0
166,2,10,58650,250000.0,1,0.1
167,2,10,707016,250000.0,7,0.7
168,2,10,210658,250000.0,3,0.3
169,2,10,58650,250000.0,4,0.4
170,2,10,58650,250000.0,3,0.3
171,2,10,707016,250000.0,10,1.0
172,2,10,707016,250000.0,5,0.5
173,2,10,707016,250000.0,10,1.0
174,2,10,210658,250000.0,0,0.0
175,2,10,707016,250000.0,10,1.0
176,2,10,707016,250000.0,6,0.6
177,2,10,707016,250000.0,8,0.8
178,2,10,707016,250000.0,8,0.8
179,2,10,707016,250000.0,10,1.0
180,2,10,707016,250000.0,10,1.0
181,2,10,210658,250000.0,3,0.3
182,2,10,210658,250000.0,4,0.4
183,2,10,210658,250000.0,3,0.3
184,2,10,707016,250000.0,10,1.0
185,2,10,707016,250000.0,10,1.0
186,2,10,707016,250000.0,8,0.8
187,2,10,707016,250000.0,8,0.8
188,2,10,707016,250000.0,4,0.4
189,2,10,707016,250000.0,10,1.0
190,2,10,210658,250000.0,4,0.4
191,2,10,58650,250000.0,2,0.2
192,2,10,707016,250000.0,10,1.0
193,2,10,707016,250000.0,8,0.8
194,2,10,707016,250000.0,5,0.5
195,2,10,707016,250000.0,10,1.0
196,2,10,707016,250000.0,10,1.0
197,2,10,707016,250000.0,7,0.7
198,2,10,707016,250000.0,9,0.9
199,2,10,707016,250000.0,7,0.7
200,2,10,210658,250000.0,2,0.2
201,2,10,707016,250000.0,4,0.4
202,2,10,707016,250000.0,10,1.0
203,2,10,707016,250000.0,10,1.0
204,2,10,707016,250000.0,9,0.9
205,2,10,58650,250000.0,3,0.3
206,2,10,707016,250000.0,6,0.6
207,2,10,707016,250000.0,10,1.0
208,2,10,210658,250000.0,3,0.3
209,2,10,210658,250000.0,1,0.1
210,2,10,58650,250000.0,6,0.6
211,2,10,707016,250000.0,5,0.5
212,2,10,707016,250000.0,4,0.4
213,2,10,707016,250000.0,8,0.8
214,2,10,707016,250000.0,8,0.8
215,2,10,210658,250000.0,1,0.1
216,2,10,707016,250000.0,10,1.0
217,2,10,707016,250000.0,7,0.7
218,2,10,707016,250000.0,10,1.0
219,2,10,707016,250000.0,10,1.0
220,2,10,707016,250000.0,10,1.0
221,2,10,707016,250000.0,3,0.3
222,2,10,707016,250000.0,10,1.0
223,2,10,707016,250000.0,10,1.0
224,2,10,707016,250000.0,10,1.0
225,2,10,23676,250000.0,0,0.0
226,2,10,707016,250000.0,8,0.8
227,2,10,707016,250000.0,10,1.0
228,2,10,707016,250000.0,10,1.0
229,2,10,707016,250000.0,8,0.8
230,2,10,210658,250000.0,7,0.7
231,2,10,707016,250000.0,10,1.0
232,2,10,58650,250000.0,7,0.7
233,2,10,210658,250000.0,4,0.4
234,2,10,707016,250000.0,5,0.5
235,2,10,707016,250000.0,10,1.0
236,2,10,707016,250000.0,9,0.9
237,2,10,210658,250000.0,1,0.1
238,2,10,210658,250000.0,10,1.0
239,2,10,707016,250000.0,5,0.5
240,2,10,707016,250000.0,10,1.0
241,2,10,707016,250000.0,10,1.0
242,2,10,707016,250000.0,10,1.0
243,2,10,707016,250000.0,9,0.9
244,2,10,707016,250000.0,5,0.5
245,2,10,707016,250000.0,10,1.0
246,2,10,210658,250000.0,6,0.6
247,2,10,707016,250000.0,10,1.0
248,2,10,58650,250000.0,1,0.1
249,2,10,707016,250000.0,9,0.9
250,2,10,707016,250000.0,10,1.0
251,2,10,707016,250000.0,10,1.0
252,2,10,707016,250000.0,8,0.8
253,2,10,210658,250000.0,1,0.1
254,2,10,58650,250000.0,0,0.0
255,2,10,210658,250000.0,6,0.6
256,2,10,210658,250000.0,6,0.6
257,2,10,707016,250000.0,9,0.9
258,2,10,707016,250000.0,9,0.9
259,2,10,707016,250000.0,8,0.8
260,2,10,210658,250000.0,6,0.6
261,2,10,707016,250000.0,7,0.7
262,2,10,210658,250000.0,3,0.3
263,2,10,23676,250000.0,2,0.2
264,2,10,707016,250000.0,6,0.6
265,2,10,210658,250000.0,8,0.8
266,2,10,210658,250000.0,6,0.6
267,2,10,707016,250000.0,10,1.0
268,2,10,210658,250000.0,6,0.6
269,2,10,707016,250000.0,10,1.0
270,2,10,707016,250000.0,1,0.1
271,2,10,707016,250000.0,9,0.9
272,2,10,707016,250000.0,9,0.9
273,2,10,210658,250000.0,2,0.2
274,2,10,210658,250000.0,1,0.1
275,2,10,707016,250000.0,6,0.6
276,2,10,707016,250000.0,10,1.0
277,2,10,210658,250000.0,2,0.2
278,2,10,707016,250000.0,10,1.0
279,2,10,707016,250000.0,9,0.9
280,2,10,707016,250000.0,6,0.6
281,2,10,707016,250000.0,10,1.0
282,2,10,707016,250000.0,10,1.0
283,2,10,707016,250000.0,10,1.0
284,2,10,707016,250000.0,3,0.3
285,2,10,210658,250000.0,5,0.5
286,2,10,58650,250000.0,5,0.5
287,2,10,210658,250000.0,1,0.1
288,2,10,707016,250000.0,10,1.0
289,2,10,707016,250000.0,10,1.0
290,2,10,707016,250000.0,9,0.9
291,2,10,210658,250000.0,8,0.8
292,2,10,210658,250000.0,0,0.0
293,2,10,23676,250000.0,3,0.3
294,2,10,707016,250000.0,10,1.0
295,2,10,707016,250000.0,8,0.8
296,2,10,707016,250000.0,8,0.8
297,2,10,58650,250000.0,0,0.0
298,2,10,707016,250000.0,2,0.2
299,2,10,707016,250000.0,9,0.9
300,2,10,210658,250000.0,4,0.4
301,2,10,210658,250000.0,6,0.6
302,2,10,58650,250000.0,1,0.1
303,2,10,210658,250000.0,5,0.5
304,2,10,58650,250000.0,5,0.5
305,2,10,707016,250000.0,10,1.0
306,2,10,707016,250000.0,10,1.0
307,2,10,210658,250000.0,5,0.5
308,2,10,707016,250000.0,9,0.9
309,2,10,707016,250000.0,10,1.0
310,2,10,210658,250000.0,4,0.4
311,2,10,23676,250000.0,6,0.6
312,2,10,707016,250000.0,10,1.0
313,2,10,707016,250000.0,10,1.0
314,2,10,58650,250000.0,3,0.3
315,2,10,707016,250000.0,8,0.8
316,2,10,707016,250000.0,9,0.9
317,2,10,707016,250000.0,5,0.5
318,2,10,707016,250000.0,9,0.9
319,2,10,58650,250000.0,1,0.1
320,2,10,58650,250000.0,1,0.1
321,2,10,210658,250000.0,8,0.8
322,2,10,210658,250000.0,7,0.7
323,2,10,707016,250000.0,10,1.0
324,2,10,707016,250000.0,7,0.7
325,2,10,210658,250000.0,4,0.4
326,2,10,707016,250000.0,10,1.0
327,2,10,210658,250000.0,6,0.6
328,2,10,707016,250000.0,10,1.0
329,2,10,58650,250000.0,4,0.4
330,2,10,707016,250000.0,10,1.0
331,2,10,210658,250000.0,4,0.4
332,2,10,707016,250000.0,9,0.9
333,2,10,707016,250000.0,4,0.4
334,2,10,707016,250000.0,9,0.9
335,2,10,707016,250000.0,10,1.0
336,2,10,210658,250000.0,1,0.1
337,2,10,210658,250000.0,8,0.8
338,2,10,210658,250000.0,7,0.7
339,2,10,707016,250000.0,10,1.0
340,2,10,707016,250000.0,7,0.7
341,2,10,707016,250000.0,6,0.6
342,2,10,210658,250000.0,9,0.9
343,2,10,707016,250000.0,10,1.0
344,2,10,707016,250000.0,9,0.9
345,2,10,707016,250000.0,9,0.9
346,2,10,707016,250000.0,10,1.0
347,2,10,707016,250000.0,9,0.9
348,2,10,707016,250000.0,3,0.3
349,2,10,707016,250000.0,9,0.9
350,2,10,23676,250000.0,1,0.1
351,2,10,58650,250000.0,8,0.8
352,2,10,210658,250000.0,8,0.8
353,2,10,210658,250000.0,7,0.7
354,2,10,707016,250000.0,10,1.0
355,2,10,707016,250000.0,10,1.0
356,2,10,707016,250000.0,10,1.0
357,2,10,210658,250000.0,2,0.2
358,2,10,58650,250000.0,9,0.9
359,2,10,707016,250000.0,10,1.0
360,2,10,210658,250000.0,5,0.5
361,2,10,707016,250000.0,10,1.0
362,2,10,58650,250000.0,1,0.1
363,2,10,707016,250000.0,10,1.0
364,2,10,707016,250000.0,10,1.0
365,2,10,58650,250000.0,0,0.0
366,2,10,707016,250000.0,8,0.8
367,2,10,707016,250000.0,10,1.0
368,2,10,58650,250000.0,1,0.1
369,2,10,58650,250000.0,5,0.5
370,2,10,58650,250000.0,6,0.6
371,2,10,23676,250000.0,2,0.2
372,2,10,210658,250000.0,7,0.7
373,2,10,58650,250000.0,2,0.2
374,2,10,707016,250000.0,9,0.9
375,2,10,707016,250000.0,5,0.5
376,2,10,707016,250000.0,10,1.0
377,2,10,707016,250000.0,10,1.0
378,2,10,210658,250000.0,2,0.2
379,2,10,707016,250000.0,10,1.0
380,2,10,210658,250000.0,7,0.7
381,2,10,210658,250000.0,2,0.2
382,2,10,707016,250000.0,9,0.9
383,2,10,707016,250000.0,6,0.6
384,2,10,210658,250000.0,8,0.8
385,2,10,707016,250000.0,7,0.7
386,2,10,707016,250000.0,10,1.0
387,2,10,707016,250000.0,5,0.5
388,2,10,23676,250000.0,1,0.1
389,2,10,707016,250000.0,10,1.0
390,2,10,707016,250000.0,10,1.0
391,2,10,707016,250000.0,10,1.0
392,2,10,210658,250000.0,10,1.0
393,2,10,707016,250000.0,7,0.7
394,2,10,707016,250000.0,10,1.0
395,2,10,707016,250000.0,10,1.0
396,2,10,58650,250000.0,5,0.5
397,2,10,707016,250000.0,9,0.9
398,2,10,707016,250000.0,9,0.9
399,2,10,210658,250000.0,7,0.7
400,2,10,58650,250000.0,0,0.0
401,2,10,707016,250000.0,3,0.3
402,2,10,707016,250000.0,10,1.0
403,2,10,707016,250000.0,10,1.0
404,2,10,210658,250000.0,5,0.5
405,2,10,707016,250000.0,9,0.9
406,2,10,707016,250000.0,9,0.9
407,2,10,707016,250000.0,9,0.9
408,2,10,707016,250000.0,10,1.0
409,2,10,707016,250000.0,10,1.0
410,2,10,707016,250000.0,4,0.4
411,2,10,23676,250000.0,3,0.3
412,2,10,23676,250000.0,0,0.0
413,2,10,210658,250000.0,5,0.5
414,2,10,707016,250000.0,9,0.9
415,2,10,707016,250000.0,9,0.9
416,2,10,707016,250000.0,8,0.8
417,2,10,210658,250000.0,7,0.7
418,2,10,210658,250000.0,2,0.2
419,2,10,707016,250000.0,9,0.9
420,2,10,58650,250000.0,0,0.0
421,2,10,210658,250000.0,1,0.1
422,2,10,707016,250000.0,10,1.0
423,2,10,707016,250000.0,6,0.6
424,2,10,210658,250000.0,5,0.5
425,2,10,707016,250000.0,10,1.0
426,2,10,707016,250000.0,9,0.9
427,2,10,707016,250000.0,7,0.7
428,2,10,210658,250000.0,7,0.7
429,2,10,707016,250000.0,10,1.0
430,2,10,707016,250000.0,10,1.0
431,2,10,707016,250000.0,9,0.9
432,2,10,707016,250000.0,10,1.0
433,2,10,23676,250000.0,2,0.2
434,2,10,707016,250000.0,10,1.0
435,2,10,707016,250000.0,5,0.5
436,2,10,23676,250000.0,1,0.1
437,2,10,58650,250000.0,1,0.1
438,2,10,707016,250000.0,9,0.9
439,2,10,707016,250000.0,7,0.7
440,2,10,707016,250000.0,4,0.4
441,2,10,707016,250000.0,9,0.9
442,2,10,707016,250000.0,10,1.0
443,2,10,58650,250000.0,2,0.2
444,2,10,210658,250000.0,5,0.5
445,2,10,707016,250000.0,10,1.0
446,2,10,707016,250000.0,10,1.0
447,2,10,707016,250000.0,9,0.9
448,2,10,210658,250000.0,9,0.9
449,2,10,707016,250000.0,10,1.0
450,2,10,707016,250000.0,9,0.9
451,2,10,210658,250000.0,6,0.6
452,2,10,707016,250000.0,3,0.3
453,2,10,210658,250000.0,2,0.2
454,2,10,707016,250000.0,10,1.0
455,2,10,23676,250000.0,1,0.1
456,2,10,707016,250000.0,10,1.0
457,2,10,707016,250000.0,10,1.0
458,2,10,58650,250000.0,2,0.2
459,2,10,707016,250000.0,10,1.0
460,2,10,210658,250000.0,4,0.4
461,2,10,58650,250000.0,3,0.3
462,2,10,210658,250000.0,7,0.7
463,2,10,707016,250000.0,9,0.9
464,2,10,707016,250000.0,10,1.0
465,2,10,707016,250000.0,10,1.0
466,2,10,707016,250000.0,5,0.5
467,2,10,210658,250000.0,4,0.4
468,2,10,210658,250000.0,3,0.3
469,2,10,707016,250000.0,9,0.9
470,2,10,210658,250000.0,6,0.6
471,2,10,707016,250000.0,9,0.9
472,2,10,210658,250000.0,7,0.7
473,2,10,58650,250000.0,5,0.5
474,2,10,707016,250000.0,10,1.0
475,2,10,707016,250000.0,10,1.0
476,2,10,707016,250000.0,10,1.0
477,2,10,58650,250000.0,6,0.6
478,2,10,210658,250000.0,7,0.7
479,2,10,707016,250000.0,6,0.6
480,2,10,707016,250000.0,8,0.8
481,2,10,58650,250000.0,1,0.1
482,2,10,210658,250000.0,10,1.0
483,2,10,23676,250000.0,0,0.0
484,2,10,23676,250000.0,4,0.4
485,2,10,58650,250000.0,1,0.1
486,2,10,210658,250000.0,9,0.9
487,2,10,707016,250000.0,10,1.0
488,2,10,707016,250000.0,10,1.0
489,2,10,707016,250000.0,9,0.9
490,2,10,58650,250000.0,1,0.1
491,2,10,707016,250000.0,5,0.5
492,2,10,23676,250000.0,4,0.4
493,2,10,210658,250000.0,2,0.2
494,2,10,58650,250000.0,7,0.7
495,2,10,707016,250000.0,10,1.0
496,2,10,707016,250000.0,10,1.0
497,2,10,210658,250000.0,2,0.2
498,2,10,707016,250000.0,10,1.0
499,2,10,707016,250000.0,10,1.0
500,2,10,210658,250000.0,5,0.5
501,2,10,58650,250000.0,3,0.3
502,2,10,707016,250000.0,10,1.0
503,2,10,707016,250000.0,8,0.8
504,2,10,707016,250000.0,9,0.9
505,2,10,58650,250000.0,1,0.1
506,2,10,707016,250000.0,10,1.0
507,2,10,707016,250000.0,10,1.0
508,2,10,707016,250000.0,9,0.9
509,2,10,58650,250000.0,5,0.5
510,2,10,707016,250000.0,10,1.0
511,2,10,707016,250000.0,6,0.6
512,2,10,707016,250000.0,3,0.3
513,2,10,707016,250000.0,10,1.0
514,2,10,210658,250000.0,5,0.5
515,2,10,707016,250000.0,10,1.0
516,2,10,23676,250000.0,6,0.6
517,2,10,707016,250000.0,10,1.0
518,2,10,707016,250000.0,10,1.0
519,2,10,58650,250000.0,8,0.8
520,2,10,707016,250000.0,8,0.8
521,2,10,707016,250000.0,10,1.0
522,2,10,23676,250000.0,0,0.0
523,2,10,707016,250000.0,9,0.9
524,2,10,210658,250000.0,5,0.5
525,2,10,707016,250000.0,10,1.0
526,2,10,210658,250000.0,2,0.2
527,2,10,23676,250000.0,0,0.0
528,2,10,707016,250000.0,6,0.6
529,2,10,210658,250000.0,7,0.7
530,2,10,210658,250000.0,7,0.7
531,2,10,707016,250000.0,10,1.0
532,2,10,707016,250000.0,10,1.0
533,2,10,58650,250000.0,1,0.1
534,2,10,210658,250000.0,7,0.7
535,2,10,707016,250000.0,10,1.0
536,2,10,58650,250000.0,3,0.3
537,2,10,707016,250000.0,8,0.8
538,2,10,707016,250000.0,8,0.8
539,2,10,58650,250000.0,5,0.5
540,2,10,210658,250000.0,2,0.2
541,2,10,707016,250000.0,10,1.0
542,2,10,707016,250000.0,8,0.8
543,2,10,58650,250000.0,0,0.0
544,2,10,707016,250000.0,7,0.7
545,2,10,707016,250000.0,9,0.9
546,2,10,707016,250000.0,9,0.9
547,2,10,210658,250000.0,7,0.7
548,2,10,23676,250000.0,0,0.0
549,2,10,58650,250000.0,6,0.6
550,2,10,707016,250000.0,10,1.0
551,2,10,707016,250000.0,10,1.0
552,2,10,58650,250000.0,4,0.4
553,2,10,210658,250000.0,4,0.4
554,2,10,210658,250000.0,5,0.5
555,2,10,707016,250000.0,10,1.0
556,2,10,707016,250000.0,10,1.0
557,2,10,707016,250000.0,9,0.9
558,2,10,707016,250000.0,10,1.0
559,2,10,707016,250000.0,10,1.0
560,2,10,707016,250000.0,6,0.6
561,2,10,210658,250000.0,2,0.2
562,2,10,707016,250000.0,9,0.9
563,2,10,210658,250000.0,1,0.1
564,2,10,23676,250000.0,4,0.4
565,2,10,210658,250000.0,0,0.0
566,2,10,23676,250000.0,4,0.4
567,2,10,210658,250000.0,4,0.4
568,2,10,707016,250000.0,10,1.0
569,2,10,707016,250000.0,10,1.0
570,2,10,707016,250000.0,10,1.0
571,2,10,707016,250000.0,8,0.8
572,2,10,707016,250000.0,10,1.0
573,2,10,210658,250000.0,7,0.7
574,2,10,707016,250000.0,10,1.0
575,2,10,707016,250000.0,10,1.0
576,2,10,210658,250000.0,7,0.7
577,2,10,210658,250000.0,7,0.7
578,2,10,707016,250000.0,9,0.9
579,2,10,210658,250000.0,3,0.3
580,2,10,707016,250000.0,7,0.7
581,2,10,23676,250000.0,2,0.2
582,2,10,707016,250000.0,10,1.0
583,2,10,707016,250000.0,10,1.0
584,2,10,707016,250000.0,9,0.9
585,2,10,707016,250000.0,10,1.0
586,2,10,707016,250000.0,10,1.0
587,2,10,707016,250000.0,10,1.0
588,2,10,210658,250000.0,1,0.1
589,2,10,707016,250000.0,10,1.0
590,2,10,707016,250000.0,8,0.8
591,2,10,707016,250000.0,8,0.8
592,2,10,707016,250000.0,4,0.4
593,2,10,707016,250000.0,9,0.9
594,2,10,707016,250000.0,10,1.0
595,2,10,707016,250000.0,10,1.0
596,2,10,707016,250000.0,7,0.7
